Date;TIME;Pts_01;Pts_02;Pts_03;Pts_04;Pts_05;Pts_06;Pts_07;Pts_08;Pts_09;Pts_10;Pts_11;Pt_12;Pt_13
21-04-2022;03:50:00;36.39;58.89;-278.54;-376.06;-45.96;-7.32;-13.97;-96.65;-8.47;0.15;-190.35;-103.19;-177.62
21-04-2022;11:54:00;37.51;58.70;-278.85;-377.08;-46.45;-7.16;-13.66;-96.51;-8.35;0.63;-190.28;-102.83;-177.67
21-04-2022;19:55:00;37.38;59.30;-278.55;-377.04;-46.04;-7.13;-13.80;-96.73;-8.41;0.12;-190.14;-102.88;-177.04
22-04-2022;04:01:00;37.06;59.19;-278.47;-376.52;-45.62;-7.48;-14.16;-97.23;-8.78;-0.25;-191.06;-103.08;-178.02
22-04-2022;12:05:00;38.39;58.74;-278.22;-377.70;-46.50;-7.36;-13.81;-96.88;-8.72;0.27;-190.49;-102.50;-177.59
22-04-2022;20:00:00;37.50;59.08;-278.58;-377.88;-46.36;-7.08;-13.26;-96.55;-8.33;0.35;-190.68;-102.58;-177.42
23-04-2022;03:56:00;38.06;58.97;-278.49;-377.01;-45.80;-7.34;-13.77;-96.82;-8.55;-0.43;-190.83;-102.64;-177.55
23-04-2022;11:59:00;38.76;59.03;-278.53;-378.37;-46.76;-7.36;-13.14;-96.67;-8.73;0.25;-190.43;-102.18;-177.31
23-04-2022;20:02:00;37.22;58.95;-278.64;-377.96;-46.48;-7.38;-13.15;-97.03;-8.82;0.19;-190.44;-102.04;-177.23
24-04-2022;03:58:00;36.79;58.50;-278.86;-378.21;-46.79;-7.22;-13.43;-96.55;-8.59;0.05;-190.61;-101.73;-177.47
24-04-2022;11:50:00;36.93;58.59;-279.05;-378.69;-47.03;-7.37;-13.42;-96.96;-8.64;0.53;-190.59;-101.76;-177.59
24-04-2022;19:57:00;36.81;58.66;-278.87;-378.93;-46.78;-7.27;-12.99;-97.01;-8.54;0.27;-190.57;-102.15;-177.75
25-04-2022;04:00:00;36.28;58.82;-278.70;-378.19;-46.80;-7.46;-13.34;-97.38;-8.61;0.30;-190.74;-102.21;-177.69
25-04-2022;12:04:00;36.37;58.51;-278.70;-378.34;-46.97;-7.63;-13.11;-97.60;-8.91;0.18;-190.44;-102.12;-177.61
25-04-2022;19:59:00;36.55;59.23;-278.88;-379.21;-46.89;-7.29;-13.12;-97.03;-8.53;0.22;-190.57;-102.06;-177.76
26-04-2022;03:55:00;36.23;58.84;-278.80;-378.20;-46.19;-7.74;-13.32;-97.43;-8.95;-0.46;-190.93;-102.18;-177.92
26-04-2022;11:58:00;36.99;59.09;-279.05;-378.75;-47.00;-7.43;-12.79;-97.06;-8.71;0.05;-190.57;-102.21;-177.84
26-04-2022;20:02:00;36.15;58.91;-278.97;-378.65;-46.88;-7.37;-13.03;-97.47;-8.85;0.40;-190.61;-102.08;-177.66
27-04-2022;04:05:00;34.76;59.03;-278.76;-378.56;-46.52;-7.51;-13.06;-97.60;-8.81;0.01;-190.77;-102.10;-177.77
27-04-2022;12:01:00;34.95;59.13;-278.66;-379.35;-46.89;-7.46;-13.23;-97.37;-8.87;0.18;-190.64;-102.00;-177.76
27-04-2022;19:57:00;34.87;59.32;-278.83;-379.31;-47.07;-7.28;-13.06;-97.09;-8.59;0.51;-190.49;-101.54;-177.65
28-04-2022;04:00:00;34.14;59.23;-278.65;-378.77;-46.88;-7.49;-13.34;-97.74;-8.86;0.65;-190.99;-101.97;-177.97
28-04-2022;12:03:00;35.03;58.63;-278.37;-378.47;-46.88;-7.80;-13.13;-97.62;-9.12;0.12;-190.72;-101.75;-177.74
28-04-2022;19:59:00;35.91;59.01;-278.59;-379.15;-46.85;-7.36;-12.84;-97.06;-8.73;0.28;-190.51;-101.49;-177.54
29-04-2022;03:54:00;35.55;58.78;-278.50;-378.87;-46.67;-7.45;-12.70;-97.11;-8.81;0.14;-190.77;-101.54;-177.63
29-04-2022;11:58:00;36.30;59.09;-278.68;-379.09;-46.92;-7.49;-13.18;-96.82;-8.82;0.21;-190.45;-102.08;-177.55
29-04-2022;20:01:00;36.26;58.83;-278.55;-379.64;-46.84;-7.35;-12.95;-96.76;-8.75;0.23;-190.16;-102.35;-177.59
30-04-2022;04:04:00;35.69;58.80;-278.46;-379.57;-46.65;-7.47;-13.79;-96.97;-8.88;0.18;-190.18;-102.46;-177.62
30-04-2022;11:55:00;36.72;58.51;-278.58;-379.93;-46.88;-7.60;-13.62;-96.98;-9.10;0.52;-190.18;-102.23;-177.54
30-04-2022;19:57:00;35.94;58.88;-278.80;-380.29;-46.32;-7.29;-13.21;-96.64;-8.79;0.19;-190.34;-102.22;-177.54
01-05-2022;03:56:00;34.87;59.01;-278.79;-380.01;-46.02;-7.37;-13.21;-97.28;-8.78;-0.00;-190.61;-102.04;-177.76
01-05-2022;12:02:00;35.04;59.05;-278.97;-380.76;-46.62;-7.40;-13.36;-97.02;-8.91;-0.05;-190.27;-101.87;-177.59
01-05-2022;19:43:00;35.80;59.30;-279.19;-381.61;-46.53;-7.30;-12.55;-96.40;-8.81;0.40;-190.30;-102.09;-177.63
02-05-2022;03:54:00;35.88;59.26;-279.18;-381.88;-46.58;-7.23;-12.46;-96.84;-8.75;0.33;-190.47;-102.00;-177.70
02-05-2022;11:57:00;35.94;59.59;-279.25;-381.72;-46.30;-7.41;-12.79;-96.88;-8.89;0.23;-190.50;-102.03;-177.78
02-05-2022;20:00:00;36.26;59.34;-279.13;-382.01;-46.32;-7.34;-12.57;-96.77;-8.78;0.72;-190.30;-102.12;-177.56
03-05-2022;04:04:00;35.45;59.16;-279.02;-381.73;-46.14;-7.38;-12.78;-96.86;-8.90;0.96;-190.42;-102.07;-177.59
03-05-2022;12:02:00;34.65;59.25;-279.11;-382.37;-46.51;-7.33;-12.89;-96.46;-8.79;0.44;-190.38;-102.05;-177.74
03-05-2022;19:55:00;33.31;58.89;-279.26;-382.17;-46.61;-7.33;-13.19;-96.20;-8.95;0.44;-190.21;-102.22;-177.51
04-05-2022;03:58:00;32.72;57.95;-278.80;-381.99;-46.39;-7.69;-13.62;-96.30;-9.24;0.89;-190.50;-102.03;-177.72
04-05-2022;12:02:00;33.15;58.67;-279.00;-382.39;-46.60;-7.49;-13.50;-96.23;-9.05;0.98;-190.25;-101.93;-177.84
04-05-2022;20:05:00;32.57;59.02;-279.07;-382.39;-46.64;-7.26;-12.95;-95.86;-8.90;0.94;-190.21;-101.97;-177.91
05-05-2022;04:01:00;32.29;59.32;-279.12;-381.73;-45.95;-7.94;-14.21;-96.45;-9.56;0.54;-190.81;-102.20;-178.28
05-05-2022;11:56:00;32.20;58.85;-279.30;-382.99;-46.26;-7.35;-13.59;-95.75;-8.93;0.83;-190.40;-101.88;-177.70
05-05-2022;20:00:00;33.45;58.71;-279.31;-383.08;-46.44;-7.20;-13.36;-95.70;-8.83;0.95;-190.27;-102.21;-177.63
06-05-2022;04:03:00;33.52;59.10;-279.53;-383.22;-46.57;-7.07;-13.50;-95.62;-8.75;1.11;-190.31;-102.17;-177.39
06-05-2022;11:59:00;31.27;58.78;-278.98;-382.55;-46.23;-7.87;-14.15;-96.39;-9.42;1.13;-190.92;-101.91;-178.01
06-05-2022;19:54:00;32.10;59.25;-279.05;-382.24;-46.04;-7.81;-13.92;-95.97;-9.12;1.17;-190.81;-101.90;-177.94
07-05-2022;03:58:00;32.03;59.12;-279.35;-383.28;-46.61;-7.23;-12.69;-95.64;-8.77;1.76;-190.29;-102.05;-177.43
07-05-2022;12:01:00;32.41;58.96;-279.31;-383.66;-46.40;-7.22;-12.75;-95.67;-8.43;1.14;-190.21;-102.01;-177.38
07-05-2022;20:04:00;31.56;58.94;-279.42;-384.03;-46.18;-7.20;-13.39;-95.64;-8.54;1.43;-190.03;-101.68;-177.09
08-05-2022;03:54:00;31.12;58.88;-279.46;-384.83;-46.28;-7.29;-13.57;-95.36;-8.55;1.39;-190.44;-101.91;-177.28
08-05-2022;11:56:00;30.28;58.84;-279.31;-384.38;-46.42;-7.45;-13.30;-96.22;-8.99;1.33;-190.19;-101.73;-177.28
08-05-2022;19:59:00;29.87;59.11;-279.44;-384.35;-46.52;-7.40;-13.47;-95.48;-8.90;1.39;-190.26;-101.48;-177.38
09-05-2022;04:02:00;28.99;58.54;-279.07;-384.05;-45.72;-7.60;-14.66;-95.94;-9.06;0.98;-190.57;-101.72;-177.38
09-05-2022;11:58:00;29.44;58.70;-279.27;-383.71;-46.63;-7.78;-14.60;-95.92;-9.13;1.31;-190.55;-101.72;-177.50
09-05-2022;19:53:00;30.08;59.01;-279.18;-384.53;-46.45;-7.30;-13.74;-95.49;-8.56;1.32;-190.03;-101.50;-177.34
10-05-2022;03:55:00;30.21;59.35;-279.44;-385.48;-46.81;-7.30;-14.04;-95.73;-8.75;1.37;-189.97;-101.80;-177.43
10-05-2022;11:56:00;28.98;58.74;-279.24;-384.95;-45.35;-7.93;-14.40;-96.76;-9.58;1.19;-190.64;-101.71;-178.28
10-05-2022;20:04:00;29.33;58.65;-280.15;-384.52;-46.47;-7.27;-14.18;-95.52;-8.77;1.70;-189.87;-102.08;-177.56
11-05-2022;03:59:00;29.18;58.69;-280.01;-384.16;-45.94;-7.30;-13.75;-96.00;-8.81;1.45;-190.10;-102.18;-177.51
11-05-2022;11:50:00;27.98;58.61;-280.15;-384.46;-45.13;-7.65;-14.36;-96.48;-9.30;2.00;-190.21;-102.46;-177.79
11-05-2022;19:58:00;28.13;58.72;-279.98;-383.79;-45.13;-7.59;-14.16;-96.42;-9.12;1.20;-190.27;-102.40;-177.94
12-05-2022;04:02:00;29.84;58.96;-280.26;-384.64;-46.39;-7.23;-14.16;-95.47;-8.68;2.13;-189.82;-101.94;-177.42
12-05-2022;12:00:00;29.70;58.64;-280.13;-385.19;-46.49;-7.34;-14.16;-95.29;-8.57;1.89;-189.96;-101.92;-177.54
12-05-2022;20:01:00;30.13;58.69;-280.20;-385.64;-46.77;-7.40;-14.31;-95.29;-8.50;1.94;-190.08;-102.11;-177.51
13-05-2022;03:56:00;29.41;58.78;-280.08;-385.80;-46.53;-7.56;-14.94;-95.74;-8.73;1.85;-190.20;-102.13;-177.46
13-05-2022;11:59:00;29.85;58.90;-280.08;-386.23;-46.42;-7.64;-15.40;-96.02;-9.01;1.70;-190.41;-102.02;-178.09
13-05-2022;20:03:00;28.51;58.87;-280.24;-385.63;-45.77;-7.63;-15.71;-96.23;-8.90;1.19;-190.12;-101.86;-178.03
14-05-2022;03:58:00;30.39;58.83;-280.38;-386.63;-46.24;-7.33;-15.21;-95.71;-8.72;1.49;-190.07;-101.97;-177.82
14-05-2022;11:54:00;30.75;58.89;-280.35;-386.49;-46.48;-7.26;-14.45;-95.39;-8.43;1.81;-190.14;-101.99;-177.42
14-05-2022;20:03:00;30.67;59.21;-280.68;-386.12;-46.57;-7.50;-14.33;-95.54;-8.60;1.70;-190.23;-102.25;-177.26
15-05-2022;04:04:00;29.84;59.00;-280.70;-385.31;-45.52;-8.11;-15.03;-96.31;-9.37;1.26;-190.94;-103.02;-177.88
15-05-2022;12:04:00;30.07;58.65;-280.01;-385.28;-46.16;-8.21;-14.33;-96.62;-9.86;1.45;-190.79;-102.62;-177.63
15-05-2022;20:00:00;29.54;59.03;-280.20;-385.35;-46.07;-7.55;-13.41;-96.23;-9.18;1.09;-190.75;-102.43;-177.52
16-05-2022;03:55:00;30.01;59.26;-280.69;-386.01;-46.15;-7.44;-13.22;-95.83;-8.64;1.26;-190.87;-102.50;-177.30
16-05-2022;11:59:00;30.79;58.60;-280.46;-386.68;-46.76;-7.57;-13.17;-96.00;-9.32;1.62;-190.94;-102.17;-177.57
16-05-2022;20:02:00;30.81;58.96;-280.27;-387.13;-46.52;-7.38;-12.90;-95.62;-8.66;0.99;-190.52;-101.92;-176.91
17-05-2022;03:58:00;31.64;58.97;-280.40;-387.05;-46.36;-7.58;-13.49;-96.10;-8.76;1.36;-190.75;-102.05;-176.97
17-05-2022;11:53:00;31.78;58.55;-280.59;-387.30;-47.02;-7.97;-13.34;-96.66;-9.80;1.29;-191.17;-102.15;-177.63
17-05-2022;19:57:00;32.11;58.93;-280.65;-388.17;-46.62;-7.69;-12.97;-95.77;-9.22;1.24;-190.71;-102.05;-177.09
18-05-2022;04:00:00;31.29;58.66;-280.29;-387.64;-46.35;-7.69;-13.00;-96.18;-9.51;1.08;-191.34;-102.37;-177.59
18-05-2022;12:03:00;32.06;58.71;-281.33;-388.74;-46.97;-7.65;-12.41;-95.80;-9.27;1.72;-190.95;-102.22;-177.58
18-05-2022;19:59:00;32.25;58.81;-281.06;-389.23;-46.59;-7.63;-12.40;-95.90;-9.10;1.40;-190.83;-102.17;-177.28
19-05-2022;03:55:00;32.78;58.70;-281.35;-388.46;-46.26;-7.78;-12.90;-96.50;-9.27;1.62;-191.17;-102.36;-177.55
19-05-2022;11:58:00;32.16;58.44;-281.51;-388.37;-46.64;-8.26;-13.04;-97.02;-9.92;1.60;-192.04;-103.07;-178.41
19-05-2022;19:59:00;33.39;58.66;-281.52;-389.62;-46.82;-7.70;-12.05;-95.68;-8.92;1.74;-190.88;-102.24;-177.33
20-05-2022;04:04:00;33.64;58.65;-281.83;-389.30;-46.38;-7.70;-12.67;-96.27;-9.15;1.80;-191.06;-102.34;-177.62
20-05-2022;12:00:00;33.25;58.43;-281.74;-388.89;-46.90;-8.22;-12.48;-96.35;-9.65;1.97;-191.12;-102.45;-177.79
20-05-2022;19:56:00;33.07;58.78;-282.16;-389.56;-46.46;-7.82;-11.82;-95.81;-9.14;1.56;-190.97;-102.18;-177.46
21-05-2022;03:59:00;31.87;58.67;-282.16;-388.52;-46.29;-8.04;-12.90;-96.71;-9.42;1.17;-191.55;-102.72;-178.02
21-05-2022;12:03:00;31.89;58.26;-281.57;-389.40;-47.50;-8.57;-13.08;-96.72;-10.43;1.81;-191.68;-102.66;-178.05
21-05-2022;19:58:00;31.22;58.36;-281.95;-388.50;-46.25;-8.44;-13.33;-96.93;-10.22;1.20;-192.06;-103.52;-178.33
22-05-2022;03:54:00;30.81;58.50;-282.46;-388.46;-45.80;-8.76;-13.39;-97.29;-10.64;0.72;-192.25;-103.51;-178.40
22-05-2022;11:57:00;33.44;58.31;-282.21;-390.32;-46.82;-8.18;-12.43;-96.41;-10.22;1.64;-191.83;-102.86;-178.13
22-05-2022;20:01:00;33.33;58.39;-282.47;-391.27;-46.62;-7.88;-11.86;-95.74;-9.71;1.43;-191.70;-102.55;-177.98
23-05-2022;04:09:00;33.38;58.47;-282.83;-391.57;-46.76;-7.82;-11.60;-95.83;-9.76;1.35;-191.80;-102.63;-178.06
23-05-2022;12:00:00;33.37;58.07;-282.90;-391.05;-46.54;-7.85;-10.72;-95.80;-9.73;1.49;-191.91;-102.59;-178.14
23-05-2022;19:55:00;32.16;58.21;-283.18;-390.76;-45.91;-8.32;-11.60;-96.42;-9.95;1.20;-192.35;-103.08;-178.64
24-05-2022;03:59:00;31.65;57.88;-283.12;-390.77;-45.57;-8.45;-12.04;-96.96;-10.28;0.30;-192.45;-103.28;-178.65
24-05-2022;12:00:00;31.08;57.86;-282.72;-390.48;-45.02;-8.59;-11.55;-97.22;-10.85;0.19;-192.41;-103.67;-178.66
24-05-2022;19:58:00;32.37;57.98;-283.95;-390.73;-46.52;-8.23;-10.18;-96.07;-10.16;1.29;-192.10;-103.38;-178.53
25-05-2022;03:53:00;32.00;58.15;-284.16;-390.16;-46.47;-8.36;-10.33;-96.29;-10.34;1.31;-192.42;-103.63;-178.76
25-05-2022;11:57:00;32.47;57.99;-283.96;-390.31;-46.42;-8.20;-9.11;-96.05;-10.32;1.23;-192.37;-103.40;-178.63
25-05-2022;20:00:00;32.75;57.91;-284.15;-390.55;-46.26;-8.11;-8.77;-96.24;-10.10;1.06;-192.34;-103.11;-178.62
26-05-2022;04:03:00;31.99;58.12;-284.68;-391.63;-45.96;-8.55;-9.29;-96.85;-10.51;0.92;-192.84;-103.71;-179.16
26-05-2022;11:59:00;32.37;57.89;-284.74;-391.85;-46.00;-8.24;-9.26;-96.33;-10.26;0.69;-192.69;-103.92;-178.96
26-05-2022;19:54:00;32.40;57.86;-284.73;-391.64;-45.95;-8.30;-8.89;-96.39;-10.30;0.63;-192.79;-103.48;-178.83
27-05-2022;03:54:00;32.23;57.95;-285.04;-391.10;-45.71;-8.66;-8.93;-96.73;-10.40;0.46;-193.11;-104.28;-179.23
27-05-2022;12:01:00;31.91;57.48;-284.98;-391.30;-46.15;-8.59;-8.54;-96.81;-10.87;0.20;-193.28;-103.93;-179.27
27-05-2022;20:05:00;32.40;57.78;-285.59;-392.39;-46.41;-8.15;-7.52;-96.22;-10.14;0.77;-193.20;-103.83;-179.21
28-05-2022;04:00:00;32.12;57.78;-285.88;-392.32;-46.80;-8.21;-7.54;-96.31;-10.15;0.77;-193.20;-104.09;-179.15
28-05-2022;11:55:00;32.43;57.73;-286.04;-392.44;-46.31;-8.11;-7.05;-96.37;-10.25;0.69;-193.75;-104.20;-179.64
28-05-2022;19:59:00;33.09;57.75;-286.57;-392.61;-46.22;-8.04;-6.64;-96.09;-10.18;0.83;-193.69;-104.19;-179.74
29-05-2022;04:02:00;32.92;57.92;-286.85;-393.00;-46.42;-8.24;-6.72;-96.34;-10.41;1.00;-193.76;-104.48;-179.83
29-05-2022;11:58:00;32.69;57.62;-286.62;-392.51;-46.66;-8.82;-7.18;-97.18;-11.01;0.77;-194.10;-104.57;-179.87
29-05-2022;19:53:00;32.84;57.87;-287.11;-392.77;-46.73;-8.59;-7.09;-97.10;-10.50;0.46;-194.19;-104.77;-179.72
30-05-2022;03:57:00;32.17;57.93;-287.60;-392.61;-46.57;-8.71;-7.40;-96.90;-10.53;0.13;-194.61;-105.18;-180.09
30-05-2022;12:00:00;33.56;57.78;-287.90;-392.73;-46.80;-8.74;-7.09;-96.97;-10.75;0.83;-194.58;-105.03;-180.24
30-05-2022;20:03:00;33.81;57.81;-288.39;-394.27;-46.97;-8.10;-6.52;-96.51;-10.29;0.95;-194.46;-105.01;-180.10
31-05-2022;04:01:00;33.33;57.83;-288.59;-393.77;-46.22;-8.25;-6.91;-97.19;-10.39;0.54;-194.76;-105.18;-180.38
31-05-2022;11:54:00;34.41;57.25;-288.65;-393.62;-47.24;-8.57;-7.38;-97.28;-10.99;1.45;-194.81;-105.12;-180.38
31-05-2022;19:57:00;33.70;57.80;-288.94;-393.71;-46.23;-8.38;-7.10;-96.99;-10.49;0.64;-195.16;-105.52;-180.75
01-06-2022;04:00:00;33.91;57.59;-289.08;-393.85;-46.47;-8.56;-7.49;-97.22;-10.63;0.94;-195.38;-105.72;-181.00
01-06-2022;12:04:00;34.25;57.34;-289.46;-393.24;-47.00;-8.57;-7.44;-97.46;-11.24;1.20;-195.67;-105.92;-181.36
01-06-2022;20:00:00;33.28;57.81;-290.36;-393.11;-46.10;-8.73;-7.39;-97.26;-10.77;0.38;-196.22;-106.49;-181.73
02-06-2022;03:55:00;31.54;57.89;-290.71;-390.56;-45.56;-8.73;-7.70;-97.17;-10.65;-0.02;-196.75;-106.68;-182.47
02-06-2022;11:58:00;33.47;57.67;-290.93;-392.54;-46.54;-8.86;-8.10;-97.48;-11.21;1.82;-197.08;-107.34;-182.65
02-06-2022;20:02:00;32.52;57.84;-291.10;-392.83;-45.28;-8.82;-8.14;-97.50;-11.05;-0.06;-196.89;-107.07;-182.48
03-06-2022;04:05:00;32.91;57.83;-291.14;-393.24;-45.77;-8.60;-8.05;-97.24;-10.84;-0.23;-196.50;-107.12;-182.72
03-06-2022;12:03:00;35.25;57.42;-291.63;-394.86;-46.88;-8.56;-7.68;-96.70;-10.95;1.13;-195.97;-106.66;-182.00
03-06-2022;19:56:00;34.46;57.45;-292.07;-394.24;-46.06;-8.50;-7.89;-97.16;-10.90;0.41;-196.51;-106.89;-182.29
04-06-2022;03:59:00;34.02;57.53;-292.66;-394.18;-45.99;-8.69;-8.05;-97.16;-10.63;0.21;-196.75;-107.12;-182.41
04-06-2022;12:03:00;34.65;57.19;-293.03;-394.16;-46.22;-9.18;-8.87;-98.03;-11.54;0.42;-197.32;-107.43;-183.05
04-06-2022;19:58:00;35.39;57.72;-294.01;-395.98;-46.80;-8.26;-7.68;-96.73;-10.45;0.74;-197.03;-107.35;-182.65
05-06-2022;03:54:00;34.77;57.60;-294.44;-395.61;-46.97;-8.60;-8.04;-97.24;-10.82;0.80;-197.64;-107.66;-183.14
05-06-2022;11:57:00;35.01;56.86;-294.27;-394.88;-46.97;-8.45;-7.55;-97.11;-11.11;-0.01;-197.74;-107.17;-183.26
05-06-2022;20:00:00;34.45;57.56;-295.16;-395.32;-46.85;-8.36;-7.07;-96.92;-10.81;0.29;-197.87;-107.76;-183.34
